# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 20 13:33:40 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_prad_str < 25
# CONSTRAINT:  and koi_gmag < 14)
# CONSTRAINT:  order by koi_insol desc, koi_disposition desc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_kmag:       K-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_jmag,koi_kmag
5042210,K02462.01,,CANDIDATE,Done,CANDIDATE,0.9960,0,0,0,0,12.146846250,8.2000000e-05,-8.2000000e-05,131.5562300,6.050000e-03,-6.050000e-03,0.6870,0.0290,-0.5100,6.19700,0.15800,-0.15800,7.0700e+01,3.000e+00,-3.000e+00,1.75,2.500e-01,-4.500e-01,1097.0,,,342.49,138.03,-168.51,27.10,1,q1_q17_dr25_tce,5877.00,116.00,-116.00,3.927,0.203,-0.087,1.9630,0.2730,-0.5070,1.1870,0.1330,-0.1470,298.991700,40.142422,11.821,12.217,10.677,10.373
8780959,K03741.04,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,9.631025800,1.2570000e-04,-1.2570000e-04,132.7273000,1.010000e-02,-1.010000e-02,0.9510,0.0270,-0.6500,5.25500,0.24100,-0.24100,2.9720e+02,2.510e+01,-2.510e+01,2.90,8.200e-01,-6.800e-01,1094.0,,,338.33,275.21,-164.36,12.70,3,q1_q17_dr25_tce,6432.00,155.00,-214.00,4.207,0.190,-0.171,1.3450,0.3820,-0.3130,1.0600,0.1770,-0.1330,300.332370,44.986141,13.306,13.669,12.309,12.058
11566064,K00353.03,,CANDIDATE,Done,CANDIDATE,0.9750,0,0,0,0,11.161938400,1.6770000e-04,-1.6770000e-04,133.5538000,1.300000e-02,-1.300000e-02,0.7390,0.2350,-0.5320,5.19500,0.40700,-0.40700,1.2440e+02,1.090e+01,-1.090e+01,1.97,3.400e-01,-4.100e-01,1093.0,,,337.23,163.60,-142.69,13.40,3,q1_q17_dr25_tce,6200.00,124.00,-124.00,4.072,0.188,-0.101,1.6400,0.2810,-0.3430,1.1580,0.1400,-0.1050,295.212680,49.562180,13.374,13.587,12.455,12.228
11290515,K04716.01,,CANDIDATE,Done,CANDIDATE,0.9600,0,0,0,0,5.894333800,5.9730000e-05,-5.9730000e-05,134.1069200,8.220000e-03,-8.220000e-03,0.0030,0.4530,-0.0030,3.47500,0.26800,-0.26800,2.8900e+01,3.100e+00,-3.100e+00,0.61,1.200e-01,-5.000e-02,1092.0,,,335.90,170.65,-73.97,10.70,1,q1_q17_dr25_tce,5929.00,71.00,-83.00,4.357,0.081,-0.150,1.1450,0.2280,-0.1050,1.0870,0.0800,-0.0730,288.344880,49.021938,12.322,12.674,11.286,10.982
2019477,K06093.02,,CANDIDATE,Done,CANDIDATE,0.4790,0,0,0,0,27.249752100,7.0380000e-04,-7.0380000e-04,131.8837000,2.540000e-02,-2.540000e-02,0.1940,0.2600,-0.1940,11.60900,0.75200,-0.75200,1.0200e+02,8.000e+00,-8.000e+00,4.49,4.100e-01,-1.650e+00,1090.0,,,333.56,90.22,-207.63,14.60,2,q1_q17_dr25_tce,5440.00,87.00,-76.00,3.404,0.289,-0.051,4.5240,0.4160,-1.6650,1.8940,0.1420,-0.3980,292.551940,37.421211,13.330,13.875,12.080,11.667
6061773,K02001.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,8.277457640,4.6110000e-05,-4.6110000e-05,138.2566700,4.710000e-03,-4.710000e-03,0.2610,0.1880,-0.2610,2.71300,0.13800,-0.13800,1.9720e+02,1.340e+01,-1.340e+01,2.46,1.260e+00,-1.530e+00,1088.0,,,331.35,518.86,-289.30,17.30,1,q1_q17_dr25_tce,5129.00,153.00,-138.00,3.884,0.707,-0.303,1.7810,0.9090,-1.1110,0.8870,0.1170,-0.1570,297.021090,41.377171,13.115,13.805,11.694,11.124
12301181,K02059.02,,CANDIDATE,Done,CANDIDATE,0.6910,0,0,0,0,2.185658860,1.7140000e-05,-1.7140000e-05,132.4541800,6.260000e-03,-6.260000e-03,0.3940,0.0640,-0.3940,1.96600,0.21800,-0.21800,3.5600e+01,3.900e+00,-3.900e+00,0.44,3.000e-02,-2.000e-02,1087.0,,,329.49,75.57,-49.54,11.10,2,q1_q17_dr25_tce,4997.00,100.00,-100.00,4.598,0.018,-0.053,0.7460,0.0490,-0.0300,0.8060,0.0350,-0.0510,287.590090,51.060570,12.906,13.717,11.305,10.664
4735826,K03184.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,7.545922037,,,134.4902954,,,0.6250,,,4.03290,,,2.2200e+01,,,0.68,1.100e-01,-1.300e-01,1084.0,,,326.67,155.97,-127.65,13.40,1,q1_q17_dr25_tce,5788.00,115.00,-115.00,4.178,0.176,-0.095,1.3760,0.2320,-0.2580,1.0390,0.1060,-0.0730,288.395290,39.872627,11.158,11.805,10.118,9.792
9836563,K04421.02,,CANDIDATE,Done,CANDIDATE,0.9670,0,0,0,0,6.559536800,1.1680000e-04,-1.1680000e-04,132.0079000,1.750000e-02,-1.750000e-02,0.3780,0.0950,-0.3780,4.32400,0.68400,-0.68400,2.6300e+01,3.000e+00,-3.000e+00,0.62,1.200e-01,-8.000e-02,1079.0,,,320.09,160.41,-91.72,10.10,2,q1_q17_dr25_tce,5950.00,71.00,-83.00,4.323,0.096,-0.144,1.1960,0.2350,-0.1570,1.1000,0.0770,-0.0700,294.124880,46.672890,12.788,13.153,11.729,11.409
9111849,K02042.01,,CANDIDATE,Done,CANDIDATE,0.9940,0,0,0,0,63.073224100,2.8660000e-04,-2.8660000e-04,191.2532000,3.540000e-03,-3.540000e-03,0.7460,0.1840,-0.5330,5.39700,0.12200,-0.12200,6.7130e+02,2.550e+01,-2.550e+01,17.80,4.460e+00,-8.910e+00,1077.0,,,317.78,202.95,-242.18,30.00,1,q1_q17_dr25_tce,6234.00,74.00,-74.00,3.209,0.458,-0.122,6.3540,1.5900,-3.1800,2.3820,0.2770,-0.5140,298.750180,45.466400,13.089,13.434,12.039,11.764
9006186,K02169.02,,CANDIDATE,Done,CANDIDATE,0.9610,0,0,0,0,3.266627330,1.3950000e-05,-1.3950000e-05,136.0845200,3.540000e-03,-3.540000e-03,0.6230,0.0020,-0.5030,2.05600,0.11300,-0.11300,5.9900e+01,3.600e+00,-3.600e+00,0.68,8.000e-02,-3.000e-02,1072.0,,,312.85,104.43,-46.26,18.60,2,q1_q17_dr25_tce,5450.00,108.00,-108.00,4.563,0.017,-0.094,0.8420,0.0930,-0.0330,0.9440,0.0390,-0.0660,285.207490,45.384350,12.404,12.944,11.137,10.662
7905106,K04582.01,,CANDIDATE,Done,CANDIDATE,0.8280,0,0,0,0,4.224269890,8.3170000e-05,-8.3170000e-05,132.3611000,1.460000e-02,-1.460000e-02,0.7160,0.2640,-0.4880,4.22000,0.34600,-0.34600,1.3600e+01,1.400e+00,-1.400e+00,0.35,5.000e-02,-2.000e-02,1069.0,,,309.32,120.10,-59.11,11.00,1,q1_q17_dr25_tce,5735.00,103.00,-115.00,4.501,0.048,-0.104,0.8830,0.1210,-0.0560,0.9030,0.0560,-0.0610,296.336880,43.600090,11.756,12.183,10.622,10.224
6792908,K04341.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,10.778313000,1.5880000e-04,-1.5880000e-04,136.6142000,1.230000e-02,-1.230000e-02,0.5910,0.0320,-0.4690,5.25600,0.31300,-0.31300,9.0700e+01,8.400e+00,-8.400e+00,1.25,3.500e-01,-2.300e-01,1067.0,,,306.18,260.18,-132.80,12.50,1,q1_q17_dr25_tce,6726.00,212.00,-259.00,4.262,0.149,-0.182,1.2580,0.3500,-0.2340,1.0540,0.1580,-0.1180,295.962590,42.200256,13.264,13.678,12.268,12.032
2305866,K02610.01,,CANDIDATE,Done,CANDIDATE,0.9660,0,0,0,0,24.107317200,2.6620000e-04,-2.6620000e-04,145.9415000,9.980000e-03,-9.980000e-03,0.6930,0.2350,-0.4680,10.46500,0.27300,-0.27300,1.0420e+02,4.900e+00,-4.900e+00,2.74,6.500e-01,-1.310e+00,1065.0,,,304.22,216.75,-233.31,23.60,1,q1_q17_dr25_tce,6585.00,182.00,-250.00,3.813,0.448,-0.112,2.5170,0.6020,-1.2040,1.5020,0.2110,-0.3620,292.093320,37.613480,12.605,12.969,11.529,11.271
4814502,K04004.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,4.943305960,1.5300000e-05,-1.5300000e-05,135.5756800,2.410000e-03,-2.410000e-03,0.9280,0.0200,-0.6280,2.93340,0.06760,-0.06760,1.2620e+02,5.300e+00,-5.300e+00,1.41,1.900e-01,-1.300e-01,1058.0,,,296.74,109.95,-66.93,27.70,1,q1_q17_dr25_tce,5661.00,76.00,-84.00,4.415,0.076,-0.114,1.0080,0.1410,-0.0940,0.9640,0.0600,-0.0540,283.995090,39.917000,12.697,13.197,11.485,11.106
5613330,K00649.02,,CANDIDATE,Done,CANDIDATE,0.6160,0,0,0,0,10.209026800,1.8790000e-04,-1.8790000e-04,140.6805000,1.850000e-02,-1.850000e-02,0.2130,0.2320,-0.2130,6.26400,0.56400,-0.56400,3.6700e+01,4.400e+00,-4.400e+00,0.92,1.700e-01,-1.300e-01,1058.0,,,296.42,148.26,-100.16,9.80,2,q1_q17_dr25_tce,6188.00,110.00,-135.00,4.196,0.115,-0.126,1.5240,0.2780,-0.2280,1.3300,0.1000,-0.1000,289.773250,40.800720,13.310,13.666,12.235,11.903
9397900,K07169.01,,CANDIDATE,Done,CANDIDATE,0.7290,0,0,0,0,10.511377900,4.0060000e-04,-4.0060000e-04,140.9553000,3.700000e-02,-3.700000e-02,0.1980,0.2520,-0.1980,4.74000,0.86200,-0.86200,2.9900e+01,3.800e+00,-3.800e+00,0.72,2.300e-01,-1.200e-01,1052.0,,,289.46,263.92,-117.48,8.80,1,q1_q17_dr25_tce,6575.00,181.00,-250.00,4.278,0.124,-0.201,1.3050,0.4040,-0.2180,1.1820,0.1880,-0.1690,289.041960,45.977081,12.931,13.229,11.941,11.698
6198182,K02636.02,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,5.177722600,9.7560000e-04,-9.7560000e-04,133.5044000,5.430000e-02,-5.430000e-02,0.0250,0.4872,-0.0249,8.27500,0.86900,-0.86900,4.1700e+01,6.100e+00,-6.100e+00,0.63,1.200e-01,-4.000e-02,1050.0,,,287.44,149.13,-54.40,6.10,2,q1_q17_dr24_tce,5854.00,106.00,-130.00,4.469,0.036,-0.036,0.9790,0.1850,-0.0570,1.0300,0.0570,-0.0740,289.686710,41.588928,12.320,12.745,10.986,10.666
7609674,K03128.01,,CANDIDATE,Done,CANDIDATE,0.9510,0,0,0,0,21.236002400,2.0280000e-04,-2.0280000e-04,149.8808300,7.970000e-03,-7.970000e-03,0.2050,0.2620,-0.2050,4.01900,0.27900,-0.27900,1.0440e+02,8.000e+00,-8.000e+00,2.62,3.600e-01,-8.200e-01,1048.0,,,285.21,114.74,-160.85,15.70,1,q1_q17_dr25_tce,6035.00,132.00,-120.00,3.745,0.231,-0.082,2.5590,0.3430,-0.8000,1.3280,0.1320,-0.2270,292.479770,43.227024,13.371,13.782,12.236,11.900
3324069,K06320.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,22.802650000,2.5540000e-03,-2.5540000e-03,132.9476000,9.980000e-02,-9.980000e-02,0.1018,0.3329,-0.1015,19.34000,3.10000,-3.10000,5.3100e+01,6.800e+00,-6.800e+00,2.36,1.920e+00,-4.600e-01,1045.0,,,281.59,739.39,-115.18,11.80,1,q1_q17_dr24_tce,5011.00,125.00,-107.00,3.321,0.214,-0.214,3.3240,2.7010,-0.6560,0.8430,0.3200,-0.0240,285.640930,38.418732,13.124,13.906,11.535,10.937
4478168,K00626.02,,CANDIDATE,Done,CANDIDATE,0.9940,0,0,0,0,8.029201800,8.2950000e-05,-8.2950000e-05,132.8283000,8.270000e-03,-8.270000e-03,0.5100,0.4550,-0.3160,3.46200,0.32200,-0.32200,6.5600e+01,6.900e+00,-6.900e+00,0.99,1.600e-01,-1.600e-01,1040.0,,,276.27,125.14,-97.33,11.70,2,q1_q17_dr25_tce,6063.00,121.00,-133.00,4.290,0.137,-0.112,1.1910,0.1890,-0.1890,1.0090,0.0820,-0.0670,295.193390,39.539669,13.490,13.843,12.514,12.205
8626325,K04775.01,,CANDIDATE,Done,CANDIDATE,0.6250,0,0,0,0,16.449151500,2.7290000e-04,-2.7290000e-04,145.7441000,1.420000e-02,-1.420000e-02,0.8660,0.0500,-0.5860,6.69600,0.44500,-0.44500,7.0900e+01,7.500e+00,-7.500e+00,2.75,5.800e-01,-1.080e+00,1036.0,,,272.90,196.21,-187.63,11.00,1,q1_q17_dr25_tce,5334.00,214.00,-214.00,3.712,0.308,-0.132,2.7890,0.5910,-1.0970,1.4640,0.1750,-0.4380,292.403230,44.782009,12.999,13.660,11.564,11.070
6307083,K02050.02,,CANDIDATE,Done,CANDIDATE,0.9390,0,0,0,0,3.177964080,1.8680000e-05,-1.8680000e-05,134.3528500,4.730000e-03,-4.730000e-03,0.9010,0.0070,-0.6930,0.54200,0.14200,-0.14200,4.7700e+01,8.600e+00,-8.600e+00,0.74,4.000e-02,-5.000e-02,1034.0,,,270.25,44.83,-54.23,6.00,3,q1_q17_dr25_tce,5061.00,83.00,-76.00,4.488,0.088,-0.028,0.8410,0.0380,-0.0660,0.7930,0.0600,-0.0300,297.635190,41.641869,12.218,12.893,10.771,10.279
12253474,K01947.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,6.422943288,9.3300000e-06,-9.3300000e-06,135.5530200,1.200000e-03,-1.200000e-03,0.1980,0.2310,-0.1980,1.08150,0.04200,-0.04200,2.6140e+02,1.020e+01,-1.020e+01,1.66,5.600e-01,-1.900e-01,1034.0,,,269.80,268.87,-81.95,30.60,1,q1_q17_dr25_tce,6102.00,165.00,-183.00,4.447,0.070,-0.210,1.0160,0.3450,-0.1150,1.0490,0.1500,-0.1370,288.634830,50.912231,12.335,12.709,11.269,10.944
9602613,K02612.01,,CANDIDATE,Done,CANDIDATE,0.8560,0,0,0,0,4.612250430,3.4450000e-05,-3.4450000e-05,133.8613400,5.350000e-03,-5.350000e-03,0.0120,0.4400,-0.0120,2.69500,0.16700,-0.16700,2.9100e+01,2.400e+00,-2.400e+00,0.51,6.000e-02,-5.000e-02,1032.0,,,268.27,86.53,-58.85,13.70,1,q1_q17_dr25_tce,5495.00,74.00,-82.00,4.442,0.072,-0.099,0.9610,0.1150,-0.0860,0.9320,0.0520,-0.0470,297.148830,46.296951,11.830,12.363,10.615,10.185
11081504,K04287.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,13.122972750,9.2920000e-05,-9.2920000e-05,136.0888200,5.770000e-03,-5.770000e-03,0.8850,0.0330,-0.6040,2.23400,0.18200,-0.18200,4.3700e+01,4.000e+00,-4.000e+00,1.29,2.200e-01,-2.800e-01,1030.0,,,266.05,132.55,-114.97,12.90,1,q1_q17_dr25_tce,6134.00,124.00,-124.00,4.065,0.182,-0.098,1.6650,0.2930,-0.3580,1.1730,0.1430,-0.1070,290.458310,48.661369,11.265,11.570,10.314,10.044
5946568,K05211.01,,CANDIDATE,Done,CANDIDATE,0.9920,0,0,0,0,3.564524900,5.5840000e-05,-5.5840000e-05,134.4518000,1.280000e-02,-1.280000e-02,0.1880,0.2860,-0.1880,2.06200,0.44300,-0.44300,5.3900e+01,7.800e+00,-7.800e+00,0.60,6.000e-02,-2.000e-02,1029.0,,,265.37,81.29,-32.98,8.00,1,q1_q17_dr25_tce,5435.00,73.00,-89.00,4.578,0.011,-0.104,0.8240,0.0930,-0.0270,0.9370,0.0390,-0.0660,287.008360,41.289101,12.936,13.490,11.683,11.267
7097965,K02083.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,7.720850470,2.0800000e-05,-2.0800000e-05,136.5630000,2.110000e-03,-2.110000e-03,0.9630,0.0290,-0.7170,1.82640,0.06960,-0.06960,2.6700e+02,1.270e+01,-1.270e+01,2.53,4.000e-01,-4.000e-01,1021.0,,,257.14,112.96,-90.31,25.00,1,q1_q17_dr25_tce,5887.00,105.00,-129.00,4.290,0.138,-0.113,1.1770,0.1860,-0.1860,0.9850,0.0780,-0.0640,284.490330,42.648289,13.516,13.886,12.380,12.006
7106173,K03083.02,,CANDIDATE,Done,CANDIDATE,0.9790,0,0,0,0,6.232123300,1.2500000e-04,-1.2500000e-04,135.2369000,1.360000e-02,-1.360000e-02,0.3200,0.1370,-0.3200,2.85000,0.52700,-0.52700,3.1700e+01,4.800e+00,-4.800e+00,0.61,1.000e-01,-4.000e-02,1021.0,,,256.72,116.08,-51.40,8.50,3,q1_q17_dr25_tce,5843.00,104.00,-127.00,4.421,0.040,-0.120,1.0840,0.1770,-0.0710,1.1310,0.0610,-0.0680,287.978850,42.679359,12.857,13.281,11.740,11.401
10290666,K00332.02,,CANDIDATE,Done,CANDIDATE,0.9850,0,0,0,0,6.866742260,9.9960000e-05,-9.9960000e-05,135.3543000,1.200000e-02,-1.200000e-02,0.4050,0.0500,-0.4050,4.21600,0.34900,-0.34900,4.7200e+01,4.400e+00,-4.400e+00,0.79,1.200e-01,-6.000e-02,1018.0,,,254.10,109.33,-51.32,12.30,2,q1_q17_dr25_tce,5914.00,106.00,-130.00,4.396,0.040,-0.112,1.1350,0.1750,-0.0750,1.1720,0.0570,-0.0710,297.650940,47.396290,13.046,13.508,11.910,11.475
8212002,K02593.02,,CANDIDATE,Done,CANDIDATE,0.4980,0,0,0,0,9.553913400,1.5770000e-04,-1.5770000e-04,135.5281000,1.380000e-02,-1.380000e-02,0.1420,0.3050,-0.1420,5.26100,0.26900,-0.26900,2.6800e+01,2.200e+00,-2.200e+00,0.68,1.100e-01,-7.000e-02,1012.0,,,247.86,115.22,-65.30,13.10,2,q1_q17_dr25_tce,6175.00,110.00,-134.00,4.299,0.072,-0.108,1.3070,0.2200,-0.1350,1.2440,0.0770,-0.0940,281.835330,44.155918,11.714,12.108,10.785,10.484
5985713,K03190.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,8.952940460,8.7270000e-05,-8.7270000e-05,134.3373100,7.650000e-03,-7.650000e-03,0.7180,0.0510,-0.5070,2.99500,0.22900,-0.22900,4.4000e+01,4.000e+00,-4.000e+00,0.86,1.400e-01,-1.500e-01,1012.0,,,247.66,111.75,-92.96,13.00,1,q1_q17_dr25_tce,6047.00,120.00,-132.00,4.266,0.156,-0.104,1.2070,0.1910,-0.2100,0.9800,0.0770,-0.0700,298.268160,41.251663,11.458,12.275,11.254,10.956
8121310,K00317.02,,CANDIDATE,Done,CANDIDATE,0.8120,0,0,0,0,11.505879000,2.2630000e-04,-2.2630000e-04,136.2363000,1.730000e-02,-1.730000e-02,0.0290,0.4410,-0.0290,5.58300,0.51600,-0.51600,4.9800e+01,4.800e+00,-4.800e+00,0.99,1.700e-01,-9.000e-02,1000.0,,,236.35,113.65,-58.85,12.50,2,q1_q17_dr25_tce,6336.00,113.00,-139.00,4.266,0.063,-0.117,1.4030,0.2450,-0.1320,1.3240,0.0920,-0.0840,298.816380,43.998039,12.885,13.199,11.915,11.670
2716979,K06291.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,8.832419300,1.2000000e-04,-1.2000000e-04,137.7004000,1.150000e-02,-1.150000e-02,0.1850,0.2842,-0.1848,2.25200,0.32900,-0.32900,7.4100e+01,1.060e+01,-1.060e+01,0.98,3.300e-01,-1.800e-01,999.0,,,234.99,227.94,-94.21,8.10,1,q1_q17_dr24_tce,6060.00,161.00,-169.00,4.290,0.172,-0.172,1.1330,0.3760,-0.2050,0.9140,0.1380,-0.0900,292.296260,37.933060,13.303,13.734,12.166,11.830
5613821,K02915.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,5.060922820,2.6160000e-05,-2.6160000e-05,134.4731600,4.730000e-03,-4.730000e-03,0.9440,0.0060,-0.6430,2.58600,0.11400,-0.11400,7.1600e+01,5.300e+00,-5.300e+00,0.98,1.300e-01,-6.000e-02,998.0,,,234.93,88.75,-45.74,15.70,1,q1_q17_dr25_tce,5637.00,101.00,-112.00,4.492,0.048,-0.112,0.9110,0.1210,-0.0600,0.9390,0.0570,-0.0630,289.917420,40.828606,13.346,13.534,12.330,11.956
3561464,K03398.02,,CANDIDATE,Done,CANDIDATE,0.9960,0,0,0,0,35.800711200,3.7130000e-04,-3.7130000e-04,144.9216900,9.350000e-03,-9.350000e-03,0.0430,0.4020,-0.0430,8.21900,0.20800,-0.20800,4.1740e+02,1.750e+01,-1.750e+01,7.97,1.390e+00,-2.770e+00,991.0,,,227.68,105.32,-135.95,25.00,1,q1_q17_dr25_tce,5745.00,86.00,-77.00,3.499,0.259,-0.129,3.9550,0.6880,-1.3760,1.8010,0.1930,-0.3590,295.498110,38.644501,13.489,13.786,12.556,12.289
7673841,K02585.03,,CANDIDATE,Done,CANDIDATE,0.9530,0,0,0,0,7.878457560,8.4240000e-05,-8.4240000e-05,138.5864400,9.010000e-03,-9.010000e-03,0.5620,0.0070,-0.4810,3.91200,0.27200,-0.27200,4.4100e+01,4.600e+00,-4.600e+00,0.78,1.100e-01,-1.400e-01,989.0,,,226.11,94.90,-84.05,10.50,3,q1_q17_dr25_tce,5767.00,115.00,-104.00,4.287,0.162,-0.108,1.1350,0.1650,-0.2020,0.9100,0.0780,-0.0520,288.660770,43.368080,13.455,13.791,12.414,12.121
9959093,K07264.01,,CANDIDATE,Done,CANDIDATE,0.2740,0,0,0,0,19.164449800,2.9050000e-04,-2.9050000e-04,141.3045000,1.210000e-02,-1.210000e-02,0.5250,0.4380,-0.3290,3.55300,0.48200,-0.48200,6.3800e+01,1.050e+01,-1.050e+01,1.83,2.600e-01,-6.000e-01,988.0,,,225.26,83.64,-128.86,8.90,1,q1_q17_dr25_tce,5877.00,78.00,-78.00,3.860,0.300,-0.100,2.2340,0.3140,-0.7330,1.3190,0.1290,-0.2100,295.042480,46.863991,13.314,13.687,12.256,11.901
6197215,K02829.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,10.613453330,2.5520000e-05,-2.5520000e-05,135.6898000,1.930000e-03,-1.930000e-03,0.5350,0.4270,-0.3330,0.98290,0.08040,-0.08040,1.5020e+02,1.010e+01,-1.010e+01,1.77,2.900e-01,-3.700e-01,987.0,,,224.63,106.94,-92.42,20.00,1,q1_q17_dr25_tce,5865.00,117.00,-105.00,4.163,0.182,-0.098,1.3880,0.2330,-0.2840,1.0230,0.0980,-0.0800,289.364410,41.533230,12.824,13.201,11.753,11.444
6153407,K03179.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,5.990782210,4.9580000e-05,-4.9580000e-05,134.5389900,6.580000e-03,-6.580000e-03,0.9440,0.0390,-0.6860,1.69900,0.20900,-0.20900,6.9900e+01,9.800e+00,-9.800e+00,1.03,1.500e-01,-8.000e-02,987.0,,,223.93,87.80,-49.42,8.60,1,q1_q17_dr25_tce,5721.00,102.00,-113.00,4.442,0.072,-0.117,0.9720,0.1350,-0.0790,0.9540,0.0630,-0.0630,299.302800,41.441017,10.884,11.729,10.997,10.635
